, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
8330,30.0,3.0,0.0,3.0,30.0,30.0,28.0,30.0,30.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,7.0
8331,30.0,3.0,0.0,2.0,30.0,30.0,27.0,30.0,30.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,8.0
8332,30.0,4.0,0.0,1.0,30.0,30.0,26.0,30.0,30.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,9.0
8333,30.0,5.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,10.0
8334,30.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,24.0,30.0,0.0,0.0,0.0,0.0,11.0
8335,30.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,23.0,30.0,0.0,0.0,0.0,0.0,11.0
8336,30.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,22.0,30.0,0.0,0.0,0.0,0.0,11.0
8337,30.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,21.0,30.0,0.0,0.0,0.0,0.0,11.0
8338,30.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,11.0
8339,30.0,6.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,0.0,0.0,10.0
8340,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,18.0,30.0,0.0,0.0,0.0,0.0,9.0
8341,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,18.0,30.0,0.0,0.0,0.0,0.0,8.0
8342,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,0.0,0.0,8.0
8343,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,8.0
8344,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,21.0,30.0,0.0,0.0,0.0,0.0,8.0
8345,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,21.0,30.0,0.0,0.0,0.0,0.0,8.0
8346,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,8.0
8347,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,0.0,0.0,8.0
8348,30.0,7.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,18.0,30.0,0.0,0.0,0.0,0.0,8.0
8349,30.0,7.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,17.0,30.0,0.0,0.0,0.0,0.0,9.0
8350,30.0,7.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,1.0,0.0,10.0
8351,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,15.0,30.0,0.0,0.0,2.0,0.0,11.0
8352,30.0,6.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,14.0,30.0,0.0,0.0,3.0,1.0,12.0
8353,29.0,6.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,13.0,30.0,0.0,0.0,4.0,2.0,13.0
8354,29.0,6.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,12.0,30.0,0.0,0.0,5.0,3.0,14.0
8355,29.0,6.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,11.0,30.0,0.0,0.0,6.0,4.0,15.0
8356,29.0,6.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,10.0,30.0,0.0,0.0,7.0,5.0,16.0
8357,29.0,6.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,9.0,30.0,0.0,0.0,8.0,6.0,17.0
8358,29.0,6.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,8.0,30.0,0.0,0.0,9.0,7.0,18.0
8359,29.0,6.0,1.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,7.0,30.0,0.0,0.0,10.0,8.0,19.0
8360,29.0,6.0,2.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,6.0,30.0,0.0,0.0,11.0,9.0,20.0
8361,29.0,6.0,3.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,5.0,30.0,0.0,0.0,12.0,10.0,20.0
8362,29.0,5.0,4.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,4.0,30.0,0.0,0.0,13.0,11.0,20.0
8363,29.0,4.0,4.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,14.0,12.0,20.0
8364,28.0,3.0,5.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,15.0,13.0,20.0
8365,27.0,3.0,6.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,16.0,14.0,20.0
8366,26.0,3.0,7.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,17.0,15.0,20.0
8367,25.0,3.0,7.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,18.0,16.0,20.0
8368,24.0,3.0,7.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,19.0,17.0,20.0
8369,23.0,3.0,7.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,20.0,18.0,21.0
8370,22.0,3.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,21.0,19.0,22.0
8371,21.0,4.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,22.0,20.0,23.0
8372,21.0,5.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,2.0,30.0,1.0,0.0,23.0,21.0,23.0
8373,21.0,6.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,1.0,30.0,2.0,0.0,24.0,22.0,23.0
8374,21.0,6.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,25.0,23.0,23.0
8375,21.0,6.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,26.0,24.0,23.0
8376,21.0,6.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,27.0,25.0,23.0
8377,21.0,6.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,28.0,26.0,23.0
8378,21.0,5.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,29.0,27.0,23.0
8379,21.0,4.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,28.0,22.0
8380,21.0,3.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,29.0,21.0
8381,21.0,3.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,20.0
8382,21.0,3.0,7.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,19.0
8383,22.0,3.0,7.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,18.0
8384,22.0,3.0,8.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,17.0
8385,22.0,3.0,9.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,16.0
8386,22.0,3.0,10.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,15.0
8387,22.0,3.0,10.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,14.0
8388,22.0,3.0,10.0,0.0,30.0,30.0,29.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8389,22.0,3.0,9.0,0.0,30.0,30.0,29.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8390,22.0,3.0,8.0,0.0,30.0,30.0,29.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8391,22.0,3.0,7.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8392,22.0,3.0,6.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8393,22.0,3.0,6.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8394,23.0,3.0,5.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8395,24.0,3.0,4.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8396,25.0,3.0,3.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8397,25.0,3.0,3.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8398,26.0,3.0,3.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8399,27.0,3.0,3.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,13.0
8400,28.0,3.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,12.0
8401,29.0,2.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,3.0,0.0,30.0,30.0,11.0
8402,29.0,1.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,2.0,0.0,30.0,30.0,11.0
8403,29.0,0.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,1.0,0.0,30.0,30.0,11.0
8404,29.0,1.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,11.0
8405,29.0,2.0,3.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,29.0,11.0
8406,29.0,3.0,3.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,1.0,30.0,0.0,0.0,30.0,28.0,11.0
8407,29.0,3.0,3.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,2.0,30.0,0.0,0.0,30.0,27.0,11.0
8408,29.0,3.0,3.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,30.0,26.0,12.0
8409,29.0,3.0,3.0,0.0,30.0,30.0,23.0,30.0,30.0,30.0,4.0,30.0,0.0,0.0,30.0,25.0,13.0
8410,29.0,3.0,3.0,0.0,30.0,30.0,22.0,30.0,30.0,30.0,5.0,30.0,0.0,0.0,29.0,24.0,14.0
8411,29.0,3.0,3.0,0.0,30.0,30.0,21.0,30.0,30.0,30.0,6.0,30.0,0.0,0.0,28.0,23.0,14.0
8412,29.0,3.0,3.0,0.0,30.0,30.0,20.0,30.0,30.0,30.0,7.0,30.0,0.0,0.0,28.0,22.0,14.0
8413,29.0,3.0,3.0,0.0,30.0,30.0,19.0,30.0,30.0,30.0,8.0,30.0,0.0,0.0,28.0,21.0,15.0
8414,29.0,3.0,2.0,0.0,30.0,30.0,18.0,30.0,30.0,30.0,8.0,30.0,0.0,0.0,28.0,20.0,16.0
8415,29.0,3.0,1.0,0.0,30.0,30.0,17.0,30.0,30.0,30.0,8.0,30.0,0.0,0.0,28.0,19.0,17.0
8416,29.0,3.0,0.0,0.0,30.0,30.0,17.0,30.0,30.0,30.0,9.0,30.0,0.0,0.0,27.0,18.0,18.0
8417,29.0,3.0,0.0,0.0,30.0,30.0,17.0,30.0,30.0,30.0,10.0,30.0,0.0,0.0,27.0,17.0,19.0
8418,29.0,3.0,0.0,1.0,30.0,30.0,17.0,30.0,30.0,30.0,11.0,30.0,0.0,0.0,27.0,16.0,20.0
8419,29.0,3.0,0.0,2.0,30.0,30.0,16.0,30.0,30.0,30.0,12.0,30.0,1.0,0.0,27.0,15.0,20.0
8420,29.0,3.0,0.0,3.0,30.0,30.0,15.0,30.0,30.0,30.0,13.0,30.0,2.0,0.0,27.0,14.0,20.0
8421,29.0,3.0,0.0,3.0,30.0,30.0,15.0,30.0,30.0,30.0,14.0,30.0,3.0,0.0,27.0,13.0,20.0
8422,29.0,3.0,0.0,3.0,30.0,30.0,15.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,12.0,20.0
8423,29.0,3.0,0.0,3.0,30.0,30.0,14.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,11.0,20.0
8424,29.0,3.0,0.0,3.0,30.0,30.0,13.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,10.0,20.0
8425,29.0,3.0,0.0,4.0,30.0,30.0,13.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,9.0,20.0
8426,29.0,3.0,0.0,5.0,30.0,30.0,13.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,8.0,20.0
8427,30.0,3.0,0.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,15.0,30.0,4.0,0.0,27.0,7.0,20.0
8428,30.0,3.0,0.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,15.0,30.0,5.0,0.0,27.0,6.0,20.0
8429,29.0,3.0,0.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,16.0,30.0,6.0,0.0,27.0,5.0,20.0
8430,29.0,3.0,1.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,17.0,30.0,7.0,0.0,27.0,4.0,21.0
8431,29.0,3.0,2.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,18.0,30.0,7.0,0.0,27.0,3.0,21.0
8432,29.0,3.0,3.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,18.0,30.0,8.0,0.0,27.0,2.0,21.0
8433,29.0,3.0,4.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,18.0,30.0,9.0,0.0,27.0,1.0,21.0
8434,29.0,2.0,5.0,6.0,30.0,30.0,13.0,30.0,30.0,30.0,19.0,30.0,10.0,0.0,27.0,0.0,21.0
8435,29.0,1.0,6.0,6.0,30.0,30.0,14.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,27.0,0.0,21.0
8436,28.0,0.0,6.0,6.0,30.0,30.0,15.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,27.0,0.0,21.0
8437,28.0,0.0,6.0,6.0,30.0,30.0,16.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,27.0,0.0,21.0
8438,28.0,0.0,7.0,6.0,30.0,30.0,17.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,27.0,0.0,21.0
8439,28.0,0.0,8.0,6.0,30.0,30.0,18.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,27.0,0.0,21.0
8440,28.0,0.0,9.0,6.0,30.0,30.0,19.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,28.0,0.0,21.0
8441,28.0,0.0,9.0,6.0,30.0,30.0,20.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,29.0,0.0,21.0
8442,28.0,0.0,9.0,6.0,30.0,30.0,21.0,30.0,30.0,30.0,19.0,30.0,11.0,0.0,29.0,0.0,21.0
8443,28.0,0.0,9.0,6.0,30.0,30.0,22.0,30.0,30.0,30.0,19.0,30.0,11.0,0.0,29.0,0.0,20.0
8444,28.0,0.0,9.0,6.0,30.0,30.0,23.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,29.0,0.0,19.0
8445,28.0,0.0,9.0,6.0,30.0,30.0,24.0,30.0,30.0,30.0,21.0,30.0,11.0,0.0,29.0,0.0,18.0
8446,28.0,0.0,9.0,6.0,30.0,30.0,24.0,30.0,30.0,30.0,21.0,30.0,11.0,0.0,30.0,0.0,17.0
8447,28.0,0.0,9.0,6.0,30.0,30.0,24.0,30.0,30.0,30.0,21.0,30.0,11.0,0.0,30.0,1.0,16.0
8448,28.0,0.0,9.0,5.0,30.0,30.0,24.0,30.0,30.0,30.0,20.0,30.0,11.0,0.0,30.0,2.0,15.0
8449,28.0,0.0,9.0,4.0,30.0,30.0,25.0,30.0,30.0,30.0,19.0,30.0,10.0,0.0,30.0,3.0,15.0
8450,28.0,0.0,9.0,3.0,30.0,30.0,26.0,30.0,30.0,30.0,18.0,30.0,9.0,0.0,30.0,4.0,15.0
8451,28.0,0.0,9.0,3.0,30.0,30.0,27.0,30.0,30.0,30.0,17.0,30.0,8.0,0.0,30.0,5.0,15.0
8452,28.0,0.0,9.0,3.0,30.0,30.0,28.0,30.0,30.0,30.0,16.0,30.0,7.0,0.0,30.0,5.0,15.0
8453,28.0,1.0,9.0,3.0,30.0,30.0,29.0,30.0,30.0,30.0,16.0,30.0,7.0,0.0,30.0,5.0,15.0
8454,28.0,2.0,9.0,3.0,30.0,30.0,30.0,30.0,30.0,30.0,16.0,30.0,7.0,0.0,30.0,5.0,15.0
8455,28.0,3.0,9.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,17.0,30.0,7.0,0.0,30.0,5.0,14.0
8456,28.0,3.0,9.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,18.0,30.0,7.0,0.0,30.0,5.0,13.0
8457,28.0,3.0,9.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,19.0,30.0,7.0,0.0,30.0,6.0,12.0
8458,28.0,3.0,9.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,20.0,30.0,6.0,0.0,30.0,7.0,11.0
8459,29.0,3.0,9.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,20.0,30.0,5.0,0.0,30.0,8.0,11.0
8460,29.0,3.0,8.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,20.0,30.0,4.0,0.0,30.0,9.0,11.0
8461,29.0,3.0,7.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,20.0,30.0,4.0,0.0,30.0,9.0,12.0
8462,29.0,3.0,6.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,21.0,30.0,3.0,0.0,30.0,9.0,12.0
8463,29.0,3.0,5.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,22.0,30.0,2.0,0.0,30.0,9.0,12.0
8464,29.0,3.0,4.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,22.0,30.0,1.0,0.0,30.0,9.0,12.0
8465,29.0,3.0,3.0,0.0,30.0,30.0,29.0,30.0,30.0,30.0,22.0,30.0,0.0,0.0,30.0,9.0,12.0
8466,30.0,3.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,22.0,30.0,0.0,0.0,30.0,9.0,12.0
8467,30.0,3.0,3.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,22.0,30.0,0.0,0.0,30.0,9.0,12.0
8468,30.0,3.0,2.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,21.0,30.0,0.0,0.0,30.0,9.0,11.0
8469,30.0,3.0,1.0,0.0,30.0,30.0,28.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,30.0,9.0,11.0
8470,30.0,3.0,0.0,0.0,30.0,30.0,27.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,30.0,9.0,11.0
8471,30.0,3.0,0.0,0.0,30.0,30.0,26.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,30.0,9.0,12.0
8472,30.0,3.0,0.0,0.0,30.0,30.0,25.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,30.0,9.0,12.0
8473,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,20.0,30.0,0.0,0.0,30.0,9.0,12.0
8474,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,19.0,30.0,0.0,0.0,30.0,9.0,12.0
8475,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,18.0,30.0,0.0,0.0,30.0,9.0,12.0
8476,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,17.0,30.0,0.0,0.0,30.0,9.0,12.0
8477,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,9.0,12.0
8478,30.0,3.0,0.0,0.0,30.0,30.0,24.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,9.0,12.0
8479,30.0,3.0,0.0,0.0,30.0,30.0,23.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,9.0,11.0
8480,30.0,3.0,0.0,1.0,30.0,30.0,22.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,9.0,10.0
8481,30.0,3.0,0.0,2.0,30.0,30.0,22.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,9.0,9.0
8482,30.0,3.0,0.0,3.0,30.0,30.0,22.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,10.0,8.0
8483,30.0,2.0,0.0,3.0,30.0,30.0,22.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,11.0,7.0
8484,30.0,1.0,0.0,3.0,30.0,30.0,22.0,30.0,30.0,30.0,16.0,30.0,0.0,0.0,30.0,12.0,6.0
8485,30.0,0.0,0.0,4.0,30.0,30.0,22.0,30.0,30.0,30.0,15.0,30.0,0.0,0.0,30.0,13.0,6.0
8486,30.0,0.0,0.0,5.0,30.0,30.0,22.0,30.0,30.0,30.0,14.0,30.0,0.0,0.0,30.0,14.0,6.0
8487,30.0,0.0,0.0,6.0,30.0,30.0,22.0,30.0,30.0,30.0,13.0,30.0,0.0,0.0,30.0,14.0,6.0
8488,30.0,0.0,0.0,7.0,30.0,30.0,21.0,30.0,30.0,30.0,12.0,30.0,0.0,0.0,30.0,14.0,7.0
8489,30.0,0.0,0.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,11.0,30.0,0.0,0.0,30.0,14.0,7.0
8490,30.0,0.0,0.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,10.0,30.0,0.0,0.0,30.0,14.0,7.0
8491,30.0,0.0,0.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,9.0,30.0,0.0,0.0,30.0,15.0,7.0
8492,30.0,0.0,0.0,8.0,30.0,30.0,20.0,30.0,30.0,30.0,8.0,30.0,0.0,0.0,30.0,16.0,8.0
8493,30.0,1.0,0.0,8.0,30.0,30.0,20.0,30.0,30.0,30.0,7.0,30.0,0.0,0.0,30.0,17.0,9.0
8494,30.0,2.0,0.0,8.0,30.0,30.0,20.0,30.0,30.0,30.0,6.0,30.0,0.0,0.0,30.0,18.0,9.0
8495,30.0,3.0,0.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,5.0,30.0,0.0,0.0,30.0,19.0,10.0
8496,30.0,4.0,1.0,8.0,30.0,30.0,22.0,30.0,30.0,30.0,4.0,30.0,0.0,0.0,30.0,20.0,11.0
8497,30.0,5.0,2.0,8.0,30.0,30.0,22.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,30.0,21.0,12.0
8498,30.0,6.0,3.0,8.0,30.0,30.0,22.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,30.0,22.0,12.0
8499,30.0,7.0,3.0,8.0,30.0,30.0,22.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,30.0,23.0,11.0
8500,30.0,8.0,4.0,8.0,30.0,30.0,23.0,30.0,30.0,30.0,3.0,30.0,0.0,0.0,30.0,24.0,11.0
8501,30.0,9.0,5.0,8.0,30.0,30.0,24.0,30.0,30.0,30.0,2.0,30.0,0.0,0.0,30.0,25.0,11.0
8502,30.0,9.0,6.0,8.0,30.0,30.0,25.0,30.0,30.0,30.0,1.0,30.0,0.0,0.0,30.0,26.0,12.0
8503,30.0,9.0,7.0,8.0,30.0,30.0,26.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,27.0,13.0
8504,30.0,10.0,7.0,8.0,30.0,30.0,25.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,28.0,13.0
8505,30.0,11.0,7.0,8.0,30.0,30.0,24.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,29.0,14.0
8506,30.0,12.0,8.0,8.0,30.0,30.0,23.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,15.0
8507,30.0,12.0,9.0,8.0,30.0,30.0,22.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,16.0
8508,30.0,12.0,10.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,17.0
8509,30.0,12.0,11.0,8.0,30.0,30.0,21.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,18.0
8510,30.0,12.0,11.0,7.0,30.0,30.0,21.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,19.0
8511,30.0,12.0,11.0,6.0,30.0,30.0,20.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,20.0
8512,30.0,12.0,11.0,5.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,21.0
8513,30.0,12.0,11.0,5.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,22.0
8514,30.0,12.0,11.0,5.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,23.0
8515,30.0,12.0,11.0,4.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,24.0
8516,30.0,12.0,11.0,3.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,25.0
8517,30.0,12.0,11.0,2.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,26.0
8518,30.0,12.0,11.0,1.0,30.0,30.0,20.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,25.0
8519,30.0,12.0,11.0,0.0,30.0,30.0,19.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,24.0
8520,30.0,12.0,11.0,0.0,30.0,30.0,18.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,23.0
8521,30.0,12.0,11.0,0.0,30.0,30.0,17.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,30.0,22.0
8522,30.0,12.0,11.0,1.0,30.0,30.0,17.0,30.0,30.0,30.0,0.0,30.0,0.0,0.0,30.0,29.0,21.0
8523,30.0,11.0,11.0,2.0,30.0,30.0,16.0,30.0,30.0,30.0,1.0,30.0,0.0,0.0,29.0,28.0,20.0
8524,30.0,10.0,11.0,3.0,30.0,30.0,15.0,30.0,30.0,30.0,2.0,30.0,0.0,0.0,29.0,28.0,20.0
